tree_lat,tree_lon,bearing,road_lat,road_lon,CONDITIE,Reason
51.989891726316074,4.329426839914421,159.03408350310747,51.99045597751887,4.32907573510018,Redelijk,Too far from road (67.19 m)
51.989926792643246,4.3294398610744045,159.0340991037301,51.99047160610159,4.329100851379537,,Too far from road (64.88 m)
51.98961740853338,4.329426732928342,63.24096693317193,51.98938958971395,4.328693039499649,Redelijk,Too far from road (56.26 m)
51.98969222221273,4.3294332475999635,63.240919929299764,51.98945597947788,4.328672424843651,Redelijk,Too far from road (58.35 m)
51.98979829807042,4.329398211535843,159.03404185147951,51.990417058061524,4.329013188676061,Redelijk,Too far from road (73.68 m)
51.98978326364167,4.329481363695074,159.03403391323388,51.99045016094322,4.329066387436244,Redelijk,Too far from road (79.41 m)
51.9899605463541,4.32926996758398,159.03411668910258,51.99040481887222,4.328993519400663,,Too far from road (52.90 m)
51.9894075266262,4.329320948029693,6.7016877363815865,51.9888528,4.3292151,Redelijk,Too far from road (62.11 m)
51.98988937308152,4.329387949648831,159.03408299111038,51.99043787580249,4.32904664431354,Redelijk,Too far from road (65.31 m)
51.98929927373808,4.329424857981198,15.184394382108735,51.98884800750926,4.329225974131962,Redelijk,Too far from road (51.99 m)
51.989866400257775,4.32936726367389,159.03407294180874,51.990422184580524,4.329021427368308,Redelijk,Too far from road (66.18 m)
51.989932528027374,4.329303941302075,159.03410359902512,51.9904122378701,4.329005442274716,Matig,Too far from road (57.12 m)
51.989442691431776,4.3293946319232814,10.615178142692798,51.9888528,4.3292151,Redelijk,Too far from road (66.74 m)
51.98953187786298,4.329507403507981,354.6875768236534,51.98880697140284,4.329616863531641,Redelijk,Too far from road (80.95 m)
51.98993921113935,4.329471156636895,159.03410425324319,51.99048911050513,4.329128982240606,Redelijk,Too far from road (65.48 m)
51.98995831494169,4.329478819802195,159.03411274466907,51.99049788020509,4.329143075792015,Redelijk,Too far from road (64.25 m)
51.98931613211879,4.329317929235247,7.78233756535343,51.9888528,4.3292151,Redelijk,Too far from road (52.00 m)
51.989629551973024,4.329356072443355,63.240979848368625,51.98942067662772,4.328683386715917,Redelijk,Too far from road (51.59 m)
51.98982438412105,4.329402464446683,159.03405353344397,51.990426246921736,4.329027955848764,Redelijk,Too far from road (71.67 m)
51.98991783864524,4.329329752853872,159.03409662379988,51.990419715970134,4.329017460130252,Matig,Too far from road (59.76 m)
51.9894862412423,4.329406023662623,10.514911376754412,51.9888528,4.3292151,Redelijk,Too far from road (71.64 m)
51.991202498300794,4.332147407182492,233.9239019871128,51.99122726358524,4.332202607587552,,No condition
51.98839773622877,4.333546944954707,231.5777791724385,51.988460780464635,4.333676006152866,,No condition
51.988540609053295,4.334595906744332,306.44958592095145,51.98852594564669,4.33462814506426,,No condition
51.99372068307491,4.333736974624891,178.24987108716732,51.99377378047152,4.333734339793423,,No condition
51.99497429767242,4.333252988597435,60.782209250911876,51.99495102916141,4.333185420421235,,No condition
51.984544658437606,4.334256755407374,171.07691196269616,51.98457645298212,4.334248649821431,,No condition
51.98527067188735,4.334967313436582,352.45600846467704,51.98524526132246,4.334972777653512,,No condition
52.01344541978054,4.332872413766046,214.1403014924035,52.01350227625787,4.332935053149069,,No condition
52.015618329582104,4.332901081688259,164.65209423617443,52.01568577559042,4.332871003100977,,No condition
52.01023898964656,4.332455803020823,207.65143109136028,52.010284305624964,4.3324943759544645,,No condition
52.01227620207373,4.333324999892546,33.532107035270656,52.012251800456276,4.333298727031705,,No condition
52.01131934835868,4.331913784457492,4.460917129868108,52.0112674,4.3319072,,No condition
52.00756032407338,4.333423687054755,343.7483866853233,52.00722784693746,4.333581135281968,,No condition
52.007435247706404,4.333308545327359,343.7483428197884,52.00716039699204,4.333438703924896,,No condition
51.9846813588919,4.335407229204534,55.82909204555085,51.984626556300114,4.335276150352343,,No condition
52.00780745300741,4.332781346895381,165.74281864070497,52.0078683102783,4.332756224980982,,No condition
52.0078344455739,4.332893638930708,163.77770519295245,52.007912158899934,4.332856906795538,,No condition
52.00789529099228,4.33290470506407,163.7777267442509,52.0079275453903,4.332889459636182,,No condition
52.00787532205292,4.33298846085631,163.77771918254632,52.007956257718895,4.332950205643535,,No condition
52.00792814070909,4.333079841370214,163.7777374395863,52.00800120774077,4.333045305361771,,No condition
52.00796109072063,4.333152783125209,163.77774873448072,52.00803540572656,4.333117657246772,,No condition
52.008018018209725,4.333197107748084,163.77776871347987,52.0080629261128,4.3331758814893435,,No condition
52.008041421458465,4.333258942127379,163.77777668210342,52.00809108942968,4.333235465965366,,No condition
52.00806039467362,4.333322949052369,163.77778306498863,52.00811928312792,4.333295114718496,,No condition
52.00809379234495,4.3333987209794085,163.77779450503363,52.00815465629365,4.333369952904424,,No condition
52.007962586853324,4.3333549916914045,163.77774813129713,52.00811380185173,4.333283518109655,,No condition
52.00800097138251,4.333269928961861,163.77776224808792,52.00808794749986,4.333228818657333,,No condition
52.00791949860823,4.333262085656254,163.77773334299206,52.008070039338314,4.33319093077551,,No condition
52.00784605217822,4.333118666489662,163.77770805289538,52.0080012173961,4.333045325789327,,No condition
52.00779949519004,4.333119222403354,163.77769150658253,52.007992930302834,4.33302779297841,,No condition
52.00780281147309,4.333054924789711,163.7776930460085,52.0079686946297,4.332976518127144,,No condition
52.00776569928968,4.332914715515541,163.7776806471163,52.00790774789678,4.332847574538526,,No condition
52.00774791859669,4.332940710850688,163.77767418464668,52.00791454417769,4.332861953272338,,No condition
52.00773988465197,4.33298609673123,163.77767107385262,52.00793061183487,4.332895947241808,,No condition
52.007770259958015,4.332992359238906,163.77768183184412,52.00793857824188,4.332912801584253,,No condition
51.99704003575649,4.3322660226854275,174.00812118566273,51.99709652164938,4.33225639333544,,No condition
51.997064756693625,4.3324025868134415,203.80119056434114,51.99707891193588,4.33241272736596,,No condition
51.997039970276425,4.332434201701115,203.80120236074228,51.997055538481824,4.332445354474176,,No condition
51.99374366888365,4.334000221837666,174.28944301802085,51.99379222600705,4.333992336005845,,No condition
51.98848058936633,4.334478205791392,359.32699555271836,51.98840152053446,4.334479714018992,,No condition
51.99376226039984,4.3340888985826265,174.28944537512837,51.99380673506741,4.334081675754662,,No condition
51.993857663033474,4.334101437522386,352.99729441251856,51.99384500460851,4.3341039626968,,No condition
51.99373203738658,4.334749687731462,232.98301306172434,51.99376224918869,4.3348147593052495,,No condition
52.01238942794692,4.334407132258941,168.3077691728156,52.0124120463043,4.334399527212475,,No condition
52.01233022462605,4.334353517809242,349.48136607454023,52.01229081062614,4.334365407832382,,No condition
52.01228420296054,4.334062238620779,169.32648341711922,52.0123056745434,4.334055663691775,,No condition
52.01223274882766,4.333892212437018,169.32647143328086,52.012253662247865,4.333885808426006,,No condition
52.01237779392252,4.3345103655351185,169.66212649689407,52.01238599874589,4.334507933863676,,No condition
52.01212799602578,4.333546013624349,167.4009516431929,52.01214683267057,4.333539173336871,,No condition
52.00784042683677,4.333620801777749,206.66715132468073,52.00795373752743,4.3337132518037675,,No condition
52.0077683748735,4.3337043975201155,206.66718847414353,52.007883994708685,4.333798731573762,,No condition
52.00762184769965,4.333874033882044,206.66726403032206,52.007742343059924,4.333972345869447,,No condition
52.00802609539037,4.3334938385661825,206.66705279872752,52.00809012954367,4.333546083937775,,No condition
52.00799792025814,4.333450192229264,206.66706974641147,52.00810024851094,4.3335336817003745,,No condition
52.008058551114,4.333681293042227,26.66702892126648,52.00801128033703,4.333642724884752,,No condition
52.00810463201006,4.333691818809178,26.667003133743776,52.00802454069606,4.333626472423767,,No condition
52.00817251429568,4.333641486514636,162.5134744398489,52.00826658252582,4.333593342056906,,No condition
52.00819402207318,4.333715528246304,162.51348209557386,52.00830107587206,4.333660737727892,,No condition
52.00814148194121,4.333742573493804,26.666981170303814,52.008014406744024,4.333638893027135,,No condition
52.008235639671824,4.333755639988728,162.51349767052898,52.008325982520695,4.333709402194498,,No condition
52.00819162377189,4.333861343589888,162.51348010431423,52.00835971608256,4.333775313342123,,No condition
52.00831632219882,4.333865011471339,162.51352763148725,52.00838708745073,4.3338287935614845,,No condition
52.00833372460542,4.333983546412065,205.90703903040628,52.00841505598474,4.33404772468843,,No condition
52.008291948502624,4.334101505439403,205.9070581723862,52.0083416623482,4.334140734442371,,No condition
52.008252655683265,4.3340127911581545,205.90708194151,52.00836972563539,4.33410517060388,,No condition
52.0071329197046,4.333608868723176,163.74823351788336,52.00722118584369,4.333567069316175,,No condition
52.007162033505125,4.333641903236189,163.74824369446344,52.00723929712811,4.333605314192455,,No condition
52.007215201055594,4.333726123260215,163.74826213992424,52.00728161385839,4.333694672742466,,No condition
52.007324843039534,4.333873380903501,163.7483003331305,52.0073586594212,4.33385736678172,,No condition
52.00726229508137,4.333898053393884,163.74827792950668,52.00735674554725,4.333853325330492,,No condition
52.00736227054154,4.334005760530833,163.75246003141865,52.007416721764606,4.333979981498148,,No condition
52.00731250899063,4.333977682373641,163.74829535181448,52.007396745348565,4.333937791314105,,No condition
52.00734255075444,4.334057173724464,163.75245272575012,52.007432995034776,4.334014354372982,,No condition
52.007374515394375,4.334098414869459,163.7524638670982,52.007454797676864,4.334060406548106,,No condition
52.00744780702882,4.334223660062289,163.75248923885556,52.00751665567319,4.334191064808157,,No condition
52.007469507453344,4.33429315192204,164.20242452385526,52.00754758835272,4.334257264043428,,No condition
52.007497344227744,4.334380400685348,164.20243372411016,52.007585550891186,4.334339858759533,,No condition
52.00752926984549,4.334460503831239,164.20244437750216,52.00762151507763,4.334418105681116,,No condition
52.00757647965817,4.3345068057641,164.20246049984837,52.007647318720636,4.334474246409702,,No condition
52.007654175488,4.3346290502197675,164.20248679332553,52.00770725667405,4.334604652816857,,No condition
52.007615136521615,4.334549579879917,164.20247367427964,52.007670291976275,4.3345242290927555,,No condition
52.00757692653124,4.334573854832761,164.20246031198917,52.00767283919152,4.334529771043552,,No condition
52.00762613689862,4.334712193147678,164.8638267782651,52.007734293441004,4.334664665202279,,No condition
52.00767275903979,4.334778230970563,163.85485241025754,52.00776667121352,4.334734065143537,,No condition
52.01233784739544,4.334664112137189,349.4274878260849,52.01232622076724,4.334667637922063,,No condition
52.01222479603266,4.3340069834613155,349.48134183972945,52.012186197392055,4.334018627514978,,No condition
51.9860844590481,4.33654695669502,233.75655290657258,51.98610842246058,4.336600037223317,,No condition
51.99312878525267,4.3353544321431166,2.7169259530532486,51.99307678307758,4.3353504244566885,,No condition
51.9938304987298,4.335587956144732,235.079079244642,51.993844745654,4.335621097385521,,No condition
51.988032736166936,4.335391472616516,56.01389483110444,51.98801237999593,4.335342440795914,,No condition
51.990547785339096,4.336677914409253,190.13728997268728,51.99108709925498,4.336834507361614,,Too far from road (60.92 m)
51.990621229449154,4.336702693164835,190.13727342755732,51.99108617438802,4.3368376926494,,Too far from road (52.52 m)
51.990656228219606,4.336695233980394,190.13726556154853,51.99109089301912,4.33682144144925,,No condition
51.99062242720149,4.336640523078761,165.7583058596806,51.991084197739035,4.336450192936194,,Too far from road (52.97 m)
51.991303005136814,4.335672327437456,326.17960558449005,51.991194588496285,4.3357902825928285,,No condition
51.99133447947379,4.3357301652027544,277.86898337745265,51.99132439038909,4.335848711948008,,No condition
51.99160057773406,4.335823984507492,272.9350039547352,51.99159943237044,4.335860263555248,,No condition
51.99198768102557,4.335946724520336,135.40065714854495,51.99199818116533,4.335929909349904,,No condition
51.98944432574877,4.336761301634389,187.03265449888494,51.98946872561105,4.336766189602429,,No condition
51.99300914498241,4.33567333809551,176.89762756957703,51.99309540377283,4.335665745511801,,No condition
51.993032657412726,4.335960798834694,177.24731425796972,51.99311953816352,4.335954014889646,,No condition
51.99842167428755,4.3362477478321555,174.25819255613567,51.99845641796715,4.336242073669756,,No condition
51.998411545845855,4.336189589540751,174.2581912652945,51.99844690347344,4.336183815111466,,No condition
51.980946244485956,4.337548355187642,56.758406495573865,51.9809256426416,4.337497321075634,,No condition
51.98047901852271,4.337584092229662,235.09376496858647,51.98051511610969,4.337668083337965,,No condition
52.00820878451251,4.335982843074991,163.84118094751364,52.008325991580946,4.335927672019677,,No condition
52.00824857171391,4.336008317607844,163.8411948919379,52.00834302451921,4.3359638573119295,,No condition
52.0083043158132,4.3361094802348426,163.8412140645562,52.008392117030766,4.3360681509370815,,No condition
52.00832127092002,4.3362184422102,163.84121946382913,52.00843717925123,4.336163882489206,,No condition
52.00840168126363,4.336295576075197,164.0779844137262,52.00848145900291,4.336258603316984,,No condition
52.00926812475022,4.335848228504568,207.88635021566606,52.00953983467954,4.336081814323539,,No condition
52.00912118597568,4.334924971600254,165.1682648095341,52.00934525745053,4.334828575909805,,No condition
52.00900171435085,4.335516139297186,207.72152768390674,52.00903187952084,4.335541891624941,,No condition
52.008915037507535,4.335572707883729,207.7215749938072,52.00896740486988,4.335617414460192,,No condition
51.99819169203884,4.335145795406984,353.9613845242244,51.998154123262616,4.335152250380676,,No condition
52.00862828582238,4.335639082751105,207.72173586503575,52.00881374193663,4.335797408616324,,No condition
52.00864118378861,4.335727515280072,207.72172534309232,52.00877551042596,4.335842191364859,,No condition
52.00867364255131,4.335673209765388,207.7217088152307,52.00881601075439,4.335794751020708,,No condition
52.00865933056417,4.335632761140753,207.7217184181019,52.00882995119121,4.335778421792118,,No condition
52.00875159402443,4.335621973578027,207.72166627708987,52.00887417384308,4.335726621278243,,No condition
52.008744440582596,4.335483328589481,207.72167533296152,52.00893962252842,4.335649957500986,,No condition
52.00876181765423,4.335461392477831,207.72166622846493,52.00895778049086,4.335628688044151,,No condition
52.00883625521958,4.335534980708723,207.72162120364084,52.008952822589244,4.3356344955170325,,No condition
52.00883887111344,4.335463575512256,207.7216222809349,52.00898918602188,4.335591900954809,,No condition
52.00882818721523,4.3353976095995455,207.7216307339056,52.00901725666596,4.335559020208711,,No condition
52.008919435243584,4.33542508091669,207.72157779802063,52.00904215859839,4.335529851155255,,No condition
52.00894082558368,4.335360372311294,207.72156794605206,52.009083129953105,4.3354818590711455,,No condition
52.008892924332294,4.335236666412592,207.7215996636616,52.00912402344459,4.335433958192673,,No condition
52.008973772727,4.33530541379995,207.7215511632492,52.009124158625546,4.335433799847511,,No condition
52.00902698298933,4.335331184927458,207.7215199422055,52.009133864494466,4.335422430809781,,No condition
52.009011596569394,4.335163498469214,207.7215347300687,52.009210183378535,4.335333034148892,,No condition
52.009072519968754,4.335165214767142,207.72149998301103,52.00923501941668,4.335303942281173,,No condition
52.009131847794514,4.335204636206711,207.72146478775582,52.009240563606056,4.335297448056005,,No condition
52.00920555264629,4.335077565640124,207.7214273926976,52.0093343842647,4.335187550568551,,No condition
52.009186735569564,4.335029910333857,207.72143981820417,52.00934998422063,4.335169277450604,,No condition
52.00913983909805,4.335104103424338,207.721463851493,52.00929357666997,4.335235350831253,,No condition
52.00908978284686,4.335036993014315,207.72149476211993,52.00930561422002,4.3352212505624514,,No condition
52.00916786794443,4.334980624860035,165.16827981262702,52.009372750804665,4.334892484123752,,No condition
52.0091933367743,4.334876462528895,165.16828854025573,52.00933891564623,4.334813834405954,,No condition
52.00923301287582,4.3349739391697115,165.1683010899892,52.00938049746319,4.334910491206781,,No condition
52.00923796970364,4.335136277839276,207.7214068262027,52.00931905766052,4.335205503494003,,No condition
52.00962722143569,4.335724849209734,165.82996782127077,52.00973101381485,4.335682274855815,,No condition
52.00958211141114,4.335620739853033,164.17485326051712,52.00968190629231,4.335574785261979,,No condition
52.00957663538057,4.335705046098211,164.17485092621746,52.009712978422996,4.335642261427446,,No condition
52.00958392125052,4.3357860960279195,207.88617187776197,52.00970475578102,4.335889976047465,,No condition
52.0095431326008,4.335743106804617,165.8299415069455,52.00972531365333,4.335668378383602,,No condition
52.00950992373936,4.335637990104441,164.17482811743105,52.009675830704246,4.335561591529329,,No condition
52.0094631008346,4.33572850997443,164.17481140282632,52.00970202981551,4.335618485457336,,No condition
52.009506104107274,4.335752758819258,162.55613137030093,52.009714810474165,4.335646216408292,,No condition
52.00950493670883,4.335804204624019,207.8862163880198,52.009662237293995,4.335939434080307,,No condition
52.00945581964772,4.335814009047544,207.88624412098497,52.009636516909914,4.3359693523509035,,No condition
52.00947369084238,4.3358604635962585,207.88623219881305,52.00962114744829,4.335987230299786,,No condition
52.00939598223248,4.335737644308626,164.17478806246027,52.00969375762203,4.335600521581558,,No condition
52.00943341913567,4.3359135839855165,207.88625328554093,52.009577773345384,4.336037683595653,,No condition
52.0093973836108,4.335934778019889,207.88627311894675,52.00955198198968,4.336067684421331,,No condition
52.00938978351443,4.336013773370112,207.8862745695248,52.00950970158201,4.336116865517299,,No condition
52.00932445088504,4.335963217338047,207.88631378920638,52.009506928505495,4.3361200911943865,,No condition
52.00928896876049,4.33591855973751,207.88633571786286,52.009513925407205,4.336111952311307,,No condition
52.009333561309056,4.336044267760004,207.88630560966288,52.00947073379734,4.336162193328999,,No condition
52.00928520315505,4.336013240004452,207.8863344038239,52.00946552089738,4.336168257039059,,No condition
52.00923646349823,4.33598277477221,207.88636339492612,52.009459867789545,4.336174832804388,,No condition
52.00929479252718,4.336108670396239,207.88632542276753,52.0094224211423,4.336218391210127,,No condition
52.009241371207544,4.336100513486302,207.8863562742682,52.009403750542575,4.336240109083899,,No condition
52.00918346505449,4.3360602126009855,207.88639086908614,52.00939906402916,4.336245560494578,,No condition
52.009251526154415,4.336177752120993,207.8863476373212,52.00936988405122,4.336279503007779,,No condition
52.00920350475171,4.336219663038005,207.88637356623573,52.009328757784914,4.3363273415921615,,No condition
52.00920256005458,4.336284999246226,207.8863717114048,52.00929605803082,4.336365378352749,,No condition
52.009170337284615,4.336295295493876,207.88638976328008,52.00927727422007,4.336387227915,,No condition
52.009148201452334,4.3362534128462284,207.88640395816861,52.00928857123267,4.3363740870894585,,No condition
52.00914318825701,4.336184239900571,207.88640936053176,52.009320635665205,4.336336789342804,,No condition
52.00912007126888,4.336081814917519,352.8571513416963,52.0088161,4.3361437,,No condition
52.00903155197934,4.3362038706635,9.754097016675928,52.0088161,4.3361437,,No condition
52.0090864456485,4.336262158397525,207.88643895894063,52.009258003103945,4.33640964431691,,No condition
51.99839795027339,4.336760904407472,173.75749707058333,51.99844333275902,4.336752841529316,,No condition
51.98109342251942,4.338402486996902,56.17069469562284,51.981064297339735,4.338331928318551,,No condition
51.980367176355294,4.337787270698715,55.09011601365654,51.98034700416604,4.337740340897608,,No condition
51.98083923078565,4.337592491659957,56.75846900929389,51.980818303913765,4.337540652402014,,No condition
51.99441899896183,4.337588714286906,354.0332558465029,51.99439533630336,4.337592730864497,,No condition
51.99449116368395,4.33798511491238,354.03326540110646,51.9944627592743,4.337989936370436,,No condition
51.98759258164235,4.3371980413111135,354.4515572439395,51.98752346572196,4.337208943778387,,No condition
51.98626382523192,4.338004886993393,7.204060984748708,51.98620759105171,4.337993345101461,,No condition
51.995209076231724,4.3374281586494545,5.13103202123159,51.99517622143185,4.337423367324472,,No condition
51.99547342150495,4.337032520945853,170.54535180722542,51.99551816142306,4.337020420560693,,No condition
51.9887060302557,4.338232433725335,174.76363415462765,51.988723112245374,4.338229891548362,,No condition
51.98865723993556,4.33711498016764,53.2308827222181,51.98864693823972,4.337092593583548,,No condition
51.99173341293236,4.3380947889466475,354.10046941408876,51.9916751829505,4.338104560372174,,No condition
51.991792567447646,4.337934405888596,52.758416307548146,51.99176798934435,4.337881900099786,,No condition
51.991830177805106,4.337919416885896,52.75839258847151,51.99180459504715,4.337864764870224,,No condition
51.99188764792757,4.337892722544362,53.322077097336035,51.99186244829468,4.337837775158318,,No condition
51.9913754587913,4.337821422424471,175.60733605872122,51.99151126877603,4.337804480471828,,No condition
51.991177447313504,4.336759974978117,11.239942988828602,51.99111579069907,4.336740076707094,,No condition
51.98939008349823,4.336949182343264,187.03266295206558,51.98943044725279,4.336957268320967,,No condition
51.990681562566195,4.3368235402777415,190.13725974052724,51.99105850491378,4.336932987694802,,No condition
51.99066711348233,4.336826106380302,190.1372629886376,51.991056694323454,4.336939223457941,,No condition
51.99069235502051,4.336833261107111,190.13725730369052,51.99105674099796,4.336939062708606,,No condition
51.99062385462391,4.336879957770316,233.27767965523685,51.990796701105,4.337256225573654,,No condition
51.99060165141881,4.336954384241496,233.27767984550897,51.990750134999836,4.337277616687496,,No condition
51.990600602735796,4.3369939973872205,233.27767231148923,51.9907342427902,4.337284917106209,,No condition
51.99054067804924,4.337027651006283,229.98587523167043,51.9906853,4.3373074,,No condition
51.990419600469224,4.337046982670217,211.11315229893097,51.9906853,4.3373074,,No condition
51.99036851022271,4.3370844914289,205.31931498273124,51.99067540633612,4.337320277467271,,No condition
51.99031279018659,4.337096759744303,235.80647127117814,51.99046904137087,4.33747021478523,,No condition
51.99032499854756,4.336872353479513,355.9936908805986,51.9898753,4.3369235,,Too far from road (50.13 m)
51.99041135719684,4.3369049252904475,222.13631298585832,51.9906853,4.3373074,,No condition
51.99038533290453,4.336834249448385,353.8496760443441,51.9898753,4.3369235,,Too far from road (57.04 m)
51.990435722181,4.336837044125968,229.24937672965444,51.9906853,4.3373074,,No condition
51.99048335467687,4.336840150895596,233.2777876228349,51.99069578314928,4.3373025843462365,,No condition
51.99216592424929,4.3375985105287524,350.1223215482468,51.992087015109306,4.33762082436579,,No condition
51.98936160404315,4.33680586960518,187.03266744577056,51.98945695025159,4.3368249700908486,,No condition
51.991341327918356,4.337926210169273,233.92502392778482,51.991396523003964,4.338049242228259,,No condition
